ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
12,22,Female,Right,True,0,1,Random,-0.004716405,0.3187904,2022-08-04 15:52:44.350,2022-08-04 15:52:58.360,14,False,2,2,1,1,12.84848,True
12,22,Female,Right,True,0,2,Congruent,0.001253807,0.4960775,2022-08-04 15:53:12.711,2022-08-04 15:53:21.921,9.203439,True,4,4,3,3,14.45472,True
12,22,Female,Right,True,0,3,Congruent,-0.001617321,0.3182135,2022-08-04 15:53:37.734,2022-08-04 15:53:41.135,3.396762,True,4,4,1,1,1.607154,True
12,22,Female,Right,True,0,4,Random,-0.004295206,0.3597879,2022-08-04 15:53:44.108,2022-08-04 15:53:46.840,2.72741,True,2,2,4,4,3.062305,True
12,22,Female,Right,True,0,5,Congruent,0.004320036,0.3248494,2022-08-04 15:53:51.235,2022-08-04 15:53:53.117,1.879193,True,4,4,2,2,1.878361,True
12,22,Female,Right,True,0,6,Novel,-0.002149906,0.3335715,2022-08-04 15:53:56.340,2022-08-04 15:53:59.717,3.376023,True,3,3,1,1,1.164739,True
12,22,Female,Right,True,0,7,Congruent,-0.0002581398,0.41948,2022-08-04 15:54:02.317,2022-08-04 15:54:04.374,2.056114,True,4,4,2,2,1.032932,True
12,22,Female,Right,True,0,8,Incongruent,-0.004511575,0.4313374,2022-08-04 15:54:06.872,2022-08-04 15:54:09.023,2.146093,True,1,1,3,3,3.073962,True
12,22,Female,Right,True,0,9,Random,0.002353812,0.5275678,2022-08-04 15:54:13.641,2022-08-04 15:54:15.032,1.385538,True,2,2,3,3,2.09165,True
12,22,Female,Right,True,0,10,Random,-0.00138855,0.5267324,2022-08-04 15:54:18.661,2022-08-04 15:54:20.516,1.853927,True,2,2,1,1,1.316918,True
12,22,Female,Right,True,0,11,Incongruent,0.001119072,0.475875,2022-08-04 15:54:23.316,2022-08-04 15:54:25.019,1.699443,True,1,1,3,3,0.9371251,True
12,22,Female,Right,True,0,12,Incongruent,-0.001136451,0.5991122,2022-08-04 15:54:27.559,2022-08-04 15:54:28.972,1.405947,True,1,1,4,4,1.566372,True
12,22,Female,Right,True,0,13,Congruent,0.002646061,0.5841133,2022-08-04 15:54:32.130,2022-08-04 15:54:35.306,3.173548,True,4,4,1,1,0.8012852,True
12,22,Female,Right,True,0,14,Incongruent,0.0002317731,0.4784882,2022-08-04 15:54:37.612,2022-08-04 15:54:39.180,1.564658,True,1,1,4,4,4.38247,True
12,22,Female,Right,True,0,15,Novel,-0.004688552,0.3013422,2022-08-04 15:54:44.889,2022-08-04 15:54:46.498,1.607109,True,3,3,1,1,1.005585,True
12,22,Female,Right,True,0,16,Novel,0.004414981,0.5342013,2022-08-04 15:54:49.072,2022-08-04 15:54:50.779,1.702415,True,3,3,4,4,1.606356,True
12,22,Female,Right,True,0,17,Incongruent,0.001315228,0.5492111,2022-08-04 15:54:53.956,2022-08-04 15:54:55.478,1.518737,True,1,1,4,4,1.18545,True
12,22,Female,Right,True,0,18,Novel,0.002606165,0.4595488,2022-08-04 15:54:58.143,2022-08-04 15:54:59.901,1.744226,True,3,3,1,1,1.050588,True
12,22,Female,Right,True,0,19,Novel,0.004350265,0.3324727,2022-08-04 15:55:02.298,2022-08-04 15:55:03.977,1.678446,True,3,3,4,4,1.364303,True
12,22,Female,Right,True,0,20,Random,-0.0006926185,0.5992309,2022-08-04 15:55:06.956,2022-08-04 15:55:08.636,1.677234,True,2,2,3,3,1.23277,True
12,22,Female,Right,False,1,1,Novel,0.002456244,0.551805,2022-08-04 16:02:35.347,2022-08-04 16:02:38.010,2.662175,True,3,3,4,4,3.817962,True
12,22,Female,Right,False,1,2,Random,-0.002450271,0.5751163,2022-08-04 16:02:43.421,2022-08-04 16:02:45.237,1.80899,True,2,2,4,4,3.317438,True
12,22,Female,Right,False,1,3,Random,0.004184467,0.5290711,2022-08-04 16:02:50.100,2022-08-04 16:02:51.849,1.740352,True,2,2,3,3,3.126014,True
12,22,Female,Right,False,1,4,Novel,2.086209E-05,0.3655475,2022-08-04 16:02:56.343,2022-08-04 16:02:58.114,1.763259,True,3,3,1,1,2.215014,True
12,22,Female,Right,False,1,5,Random,-0.002336737,0.4742086,2022-08-04 16:03:01.829,2022-08-04 16:03:03.577,1.743952,True,2,2,4,4,3.327688,True
12,22,Female,Right,False,1,6,Incongruent,0.001247447,0.4092577,2022-08-04 16:03:08.331,2022-08-04 16:03:10.268,1.92393,True,1,1,3,3,1.074973,True
12,22,Female,Right,False,1,7,Random,-0.001498739,0.5149156,2022-08-04 16:03:12.895,2022-08-04 16:03:14.880,1.986228,True,2,2,3,3,1.60478,True
12,22,Female,Right,False,1,8,Incongruent,0.001379992,0.5075631,2022-08-04 16:03:18.014,2022-08-04 16:03:19.783,1.76443,True,1,1,3,3,0.8740308,True
12,22,Female,Right,False,1,9,Random,0.004398667,0.406596,2022-08-04 16:03:22.079,2022-08-04 16:03:23.647,1.565376,True,2,2,1,1,1.606238,True
12,22,Female,Right,False,1,10,Random,0.0003160411,0.3952506,2022-08-04 16:03:26.670,2022-08-04 16:03:28.125,1.452696,True,2,2,4,4,2.599219,True
12,22,Female,Right,False,1,11,Random,-0.002134541,0.4947159,2022-08-04 16:03:32.243,2022-08-04 16:03:33.768,1.521233,True,2,2,4,4,1.375336,True
12,22,Female,Right,False,1,12,Congruent,-0.003305081,0.5207427,2022-08-04 16:03:36.668,2022-08-04 16:03:38.347,1.678039,True,4,4,1,1,0.7627673,True
12,22,Female,Right,False,1,13,Incongruent,0.003158713,0.3764675,2022-08-04 16:03:40.522,2022-08-04 16:03:42.090,1.566102,True,1,1,4,4,1.138408,True
12,22,Female,Right,False,1,14,Incongruent,0.00408698,0.4183651,2022-08-04 16:03:44.665,2022-08-04 16:03:46.547,1.876275,True,1,1,4,4,1.051519,True
12,22,Female,Right,False,1,15,Congruent,-0.004566137,0.3191577,2022-08-04 16:03:48.955,2022-08-04 16:03:50.679,1.724076,True,4,4,1,1,0.6692869,True
12,22,Female,Right,False,1,16,Novel,0.002875516,0.3612306,2022-08-04 16:03:52.731,2022-08-04 16:03:54.274,1.543183,True,3,3,2,2,1.052154,True
12,22,Female,Right,False,1,17,Congruent,-0.0005379431,0.507965,2022-08-04 16:03:56.841,2022-08-04 16:03:58.340,1.499229,True,4,4,1,1,0.718104,True
12,22,Female,Right,False,1,18,Congruent,-0.001040478,0.4938065,2022-08-04 16:04:00.583,2022-08-04 16:04:02.542,1.957307,True,4,4,3,3,1.319017,True
12,22,Female,Right,False,1,19,Congruent,-0.001583386,0.3880511,2022-08-04 16:04:05.250,2022-08-04 16:04:06.685,1.431057,True,4,4,1,1,0.628482,True
12,22,Female,Right,False,1,20,Incongruent,0.002243905,0.3812658,2022-08-04 16:04:08.712,2022-08-04 16:04:10.082,1.361045,True,1,1,4,4,1.161399,True
12,22,Female,Right,False,1,21,Novel,-0.0009970982,0.5772921,2022-08-04 16:04:12.834,2022-08-04 16:04:14.494,1.65434,True,3,3,2,2,1.228272,True
