ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
29,18,Female,Right,True,0,1,Incongruent,0.001354464,0.5495703,2022-08-22 14:37:49.544,2022-08-22 14:37:58.059,8.512509,True,3,3,1,1,11.26047,True
29,18,Female,Right,True,0,2,Novel,-2.625166E-05,0.4678286,2022-08-22 14:38:10.799,2022-08-22 14:38:14.733,3.932307,True,4,2,3,4,3.687563,False
29,18,Female,Right,True,0,3,Novel,-0.00311861,0.4078898,2022-08-22 14:38:19.832,2022-08-22 14:38:23.636,3.795455,True,4,4,3,3,2.881865,True
29,18,Female,Right,True,0,4,Congruent,-0.001442946,0.5554745,2022-08-22 14:38:28.077,2022-08-22 14:38:30.247,2.167887,True,1,1,4,4,2.637429,True
29,18,Female,Right,True,0,5,Novel,0.0001614769,0.4396545,2022-08-22 14:38:34.342,2022-08-22 14:38:36.782,2.436397,True,4,4,3,3,1.586962,True
29,18,Female,Right,True,0,6,Incongruent,-0.00157459,0.3849703,2022-08-22 14:38:39.783,2022-08-22 14:38:41.954,2.171911,True,3,3,1,1,14.25607,True
29,18,Female,Right,True,0,7,Random,-0.000881284,0.4471788,2022-08-22 14:39:15.927,2022-08-22 14:39:18.039,2.11068,True,2,2,4,4,1.994436,True
29,18,Female,Right,True,0,8,Incongruent,0.004362626,0.4822201,2022-08-22 14:39:21.523,2022-08-22 14:39:26.421,4.891725,True,3,3,4,4,1.786648,True
29,18,Female,Right,True,0,9,Novel,0.004807263,0.5288612,2022-08-22 14:39:29.755,2022-08-22 14:39:32.574,2.813461,True,4,4,2,2,9.612118,True
29,18,Female,Right,True,0,10,Random,0.002610245,0.4830148,2022-08-22 14:39:43.706,2022-08-22 14:39:45.173,1.463507,True,2,2,4,4,2.334432,True
29,18,Female,Right,True,0,11,Random,-0.004027589,0.5085384,2022-08-22 14:39:49.024,2022-08-22 14:39:51.128,2.09318,True,2,2,3,3,1.318527,True
29,18,Female,Right,True,0,12,Congruent,0.003472173,0.5425081,2022-08-22 14:39:53.995,2022-08-22 14:39:55.818,1.823946,True,1,1,4,4,1.566315,True
29,18,Female,Right,True,0,13,Random,-0.00406582,0.4737332,2022-08-22 14:39:58.906,2022-08-22 14:40:00.327,1.418901,True,2,2,3,3,1.480571,True
29,18,Female,Right,True,0,14,Congruent,0.004576812,0.4844808,2022-08-22 14:40:03.298,2022-08-22 14:40:05.493,2.172239,True,1,1,2,2,1.501801,True
29,18,Female,Right,True,0,15,Incongruent,0.003223739,0.318173,2022-08-22 14:40:08.345,2022-08-22 14:40:11.544,3.193207,True,3,3,2,2,3.578415,True
29,18,Female,Right,True,0,16,Incongruent,0.0006300886,0.3653462,2022-08-22 14:40:16.498,2022-08-22 14:40:20.841,4.331874,True,3,3,4,4,1.775654,True
29,18,Female,Right,True,0,17,Congruent,0.0002677315,0.5397608,2022-08-22 14:40:24.164,2022-08-22 14:40:25.966,1.805441,True,1,1,2,2,1.701461,True
29,18,Female,Right,True,0,18,Congruent,0.001222519,0.4631522,2022-08-22 14:40:29.135,2022-08-22 14:40:31.589,2.434859,True,1,1,4,4,1.315484,True
29,18,Female,Right,True,0,19,Random,0.001159951,0.5627336,2022-08-22 14:40:34.484,2022-08-22 14:40:36.209,1.719228,True,2,2,3,3,1.31138,True
29,18,Female,Right,True,0,20,Novel,0.00131491,0.4176066,2022-08-22 14:40:38.976,2022-08-22 14:40:42.196,3.228387,True,4,4,2,2,1.89696,True
29,18,Female,Right,False,1,1,Congruent,-0.001585844,0.308168,2022-08-22 14:48:15.106,2022-08-22 14:48:17.220,2.11294,True,1,1,2,2,1.612453,True
29,18,Female,Right,False,1,2,Incongruent,0.00104776,0.4574974,2022-08-22 14:48:20.313,2022-08-22 14:48:22.201,1.887858,True,3,3,1,1,1.500075,True
29,18,Female,Right,False,1,3,Incongruent,-0.001075609,0.5661165,2022-08-22 14:48:25.272,2022-08-22 14:48:26.528,1.260372,True,3,3,4,4,2.121949,True
29,18,Female,Right,False,1,4,Novel,0.0001859753,0.571491,2022-08-22 14:48:30.270,2022-08-22 14:48:31.954,1.67557,True,4,4,1,1,1.687162,True
29,18,Female,Right,False,1,5,Congruent,0.004063128,0.5687505,2022-08-22 14:48:35.234,2022-08-22 14:48:37.115,1.873955,True,1,1,4,4,2.973988,True
29,18,Female,Right,False,1,6,Novel,0.003450195,0.3668874,2022-08-22 14:48:41.478,2022-08-22 14:48:44.095,2.612674,True,4,4,2,2,1.969815,True
29,18,Female,Right,False,1,7,Congruent,0.004865416,0.4979769,2022-08-22 14:48:47.565,2022-08-22 14:48:49.311,1.742472,True,1,1,2,2,1.484636,True
29,18,Female,Right,False,1,8,Congruent,2.603373E-05,0.495537,2022-08-22 14:48:52.313,2022-08-22 14:48:53.627,1.297349,True,1,1,4,4,1.024815,True
29,18,Female,Right,False,1,9,Novel,-0.003471894,0.5483798,2022-08-22 14:48:56.210,2022-08-22 14:48:58.583,2.364285,True,4,4,3,3,1.520197,True
29,18,Female,Right,False,1,10,Random,-0.00432054,0.3355102,2022-08-22 14:49:01.461,2022-08-22 14:49:02.939,1.465104,True,2,2,4,4,1.344432,True
29,18,Female,Right,False,1,11,Random,-0.00470163,0.3591427,2022-08-22 14:49:05.651,2022-08-22 14:49:07.184,1.510584,True,2,2,4,4,1.60985,True
29,18,Female,Right,False,1,12,Congruent,-0.002615708,0.3985723,2022-08-22 14:49:10.217,2022-08-22 14:49:11.795,1.575895,True,1,1,2,2,3.712538,True
29,18,Female,Right,False,1,13,Novel,0.004410607,0.362805,2022-08-22 14:49:16.875,2022-08-22 14:49:19.045,2.166579,True,4,4,1,1,2.236157,True
29,18,Female,Right,False,1,14,Incongruent,0.0003008838,0.442518,2022-08-22 14:49:22.741,2022-08-22 14:49:24.935,2.190607,True,3,3,1,1,1.463143,True
29,18,Female,Right,False,1,15,Random,-0.004050255,0.4117491,2022-08-22 14:49:27.832,2022-08-22 14:49:29.052,1.215171,True,2,2,1,1,1.658052,True
29,18,Female,Right,False,1,16,Incongruent,0.002041571,0.4800265,2022-08-22 14:49:32.211,2022-08-22 14:49:33.898,1.68764,True,3,3,2,2,1.420799,True
29,18,Female,Right,False,1,17,Incongruent,-0.001741738,0.441875,2022-08-22 14:49:36.768,2022-08-22 14:49:38.623,1.841657,True,3,3,4,4,2.386634,True
29,18,Female,Right,False,1,18,Congruent,0.004331185,0.4991803,2022-08-22 14:49:42.520,2022-08-22 14:49:44.122,1.597236,True,1,1,3,3,1.533887,True
29,18,Female,Right,False,1,19,Congruent,-0.004851671,0.4086315,2022-08-22 14:49:47.066,2022-08-22 14:49:49.234,2.16995,True,1,1,4,4,1.817089,True
29,18,Female,Right,False,1,20,Novel,0.004116183,0.5265399,2022-08-22 14:49:52.597,2022-08-22 14:49:54.870,2.255948,True,4,4,1,1,1.696162,True
29,18,Female,Right,False,1,21,Random,-0.003799306,0.452194,2022-08-22 14:49:58.021,2022-08-22 14:49:59.691,1.651818,True,2,2,1,1,1.700084,True
29,18,Female,Right,False,1,22,Novel,-0.001293096,0.4663365,2022-08-22 14:50:02.862,2022-08-22 14:50:04.407,1.540559,True,4,2,3,4,2.539921,False
29,18,Female,Right,False,1,23,Random,0.0034974,0.5892451,2022-08-22 14:50:08.574,2022-08-22 14:50:09.945,1.350779,True,2,2,3,3,1.715682,True
29,18,Female,Right,False,1,24,Novel,-0.004474119,0.5802094,2022-08-22 14:50:13.290,2022-08-22 14:50:15.476,2.154812,True,4,4,3,3,1.45594,True
29,18,Female,Right,False,1,25,Random,0.0004098304,0.4072114,2022-08-22 14:50:18.354,2022-08-22 14:50:20.648,2.295935,True,2,2,4,4,1.274566,True
29,18,Female,Right,False,1,26,Incongruent,-0.002039922,0.3976523,2022-08-22 14:50:23.342,2022-08-22 14:50:24.772,1.437193,True,3,3,4,4,1.160457,True
29,18,Female,Right,False,1,27,Random,-0.003420011,0.3799936,2022-08-22 14:50:27.312,2022-08-22 14:50:28.781,1.458277,True,2,2,1,1,1.374803,True
29,18,Female,Right,False,1,28,Random,-0.001513093,0.348063,2022-08-22 14:50:31.530,2022-08-22 14:50:32.630,1.094272,True,2,2,1,1,1.321778,True
29,18,Female,Right,False,1,29,Novel,0.003313777,0.5873374,2022-08-22 14:50:35.555,2022-08-22 14:50:36.933,1.374225,True,4,4,1,1,1.855696,True
