ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
8,23,Male,Right,True,0,1,Random,0.001162239,0.5878879,2022-08-03 15:39:27.365,2022-08-03 15:39:41.374,14,False,3,1,4,2,8.70754,False
8,23,Male,Right,True,0,2,Incongruent,-0.004368481,0.5160409,2022-08-03 15:39:51.616,2022-08-03 15:40:05.624,14,False,1,2,3,1,1.072694,False
8,23,Male,Right,True,0,3,Incongruent,-0.004711722,0.5821266,2022-08-03 15:40:08.282,2022-08-03 15:40:22.287,14,False,1,3,3,2,1.750264,False
8,23,Male,Right,True,0,4,Novel,0.004071631,0.3380431,2022-08-03 15:40:25.382,2022-08-03 15:40:39.387,14,False,4,3,2,1,1.771492,False
8,23,Male,Right,True,0,5,Novel,-0.0009086425,0.3664483,2022-08-03 15:40:42.526,2022-08-03 15:40:56.535,14,False,4,1,3,2,1.476351,False
8,23,Male,Right,True,0,6,Random,-0.003963593,0.3361618,2022-08-03 15:40:59.360,2022-08-03 15:41:13.366,14,False,3,2,2,1,1.316115,False
8,23,Male,Right,True,0,7,Congruent,-0.003257547,0.4577247,2022-08-03 15:41:16.165,2022-08-03 15:41:30.188,14,False,2,3,4,1,1.326407,False
8,23,Male,Right,True,0,8,Random,0.0003609005,0.4937268,2022-08-03 15:41:33.013,2022-08-03 15:41:47.020,14,False,3,4,2,1,1.863732,False
8,23,Male,Right,True,0,9,Congruent,-0.004356598,0.5849288,2022-08-03 15:41:50.494,2022-08-03 15:42:04.503,14,False,2,4,1,2,2.551753,False
8,23,Male,Right,True,0,10,Random,0.004377434,0.5230774,2022-08-03 15:42:08.601,2022-08-03 15:42:22.607,14,False,3,2,1,3,1.677769,False
8,23,Male,Right,True,0,11,Incongruent,0.003973028,0.4374382,2022-08-03 15:42:25.747,2022-08-03 15:42:39.755,14,False,1,2,3,1,2.999076,False
8,23,Male,Right,True,0,12,Novel,-0.001769996,0.5858742,2022-08-03 15:42:44.343,2022-08-03 15:42:58.353,14,False,4,4,1,1,1.01771,True
8,23,Male,Right,True,0,13,Novel,0.0007222383,0.4467933,2022-08-03 15:43:00.833,2022-08-03 15:43:14.837,14,False,4,4,1,1,0.907428,True
8,23,Male,Right,True,0,14,Novel,0.003825241,0.3112926,2022-08-03 15:43:17.071,2022-08-03 15:43:23.936,6.85562,True,4,4,3,3,1.921396,True
8,23,Male,Right,True,0,15,Incongruent,0.00218736,0.3405571,2022-08-03 15:43:27.213,2022-08-03 15:43:41.221,14,False,1,1,3,3,1.168816,True
8,23,Male,Right,True,0,16,Random,-0.003277685,0.494297,2022-08-03 15:43:43.901,2022-08-03 15:43:57.908,14,False,3,3,2,2,1.163974,True
8,23,Male,Right,True,0,17,Congruent,0.003905022,0.5951616,2022-08-03 15:44:00.681,2022-08-03 15:44:14.688,14,False,2,2,1,1,1.362726,True
8,23,Male,Right,True,0,18,Congruent,-0.002135325,0.4672891,2022-08-03 15:44:17.533,2022-08-03 15:44:21.290,3.752781,True,2,2,3,3,0.9836939,True
8,23,Male,Right,True,0,19,Incongruent,-0.001483498,0.3826108,2022-08-03 15:44:23.668,2022-08-03 15:44:32.226,8.557808,True,1,1,2,2,0.7922481,True
8,23,Male,Right,True,0,20,Congruent,-0.004779696,0.3968212,2022-08-03 15:44:34.433,2022-08-03 15:44:39.691,5.247119,True,2,3,4,2,1.394063,False
8,23,Male,Right,False,1,1,Congruent,0.002525992,0.5762771,2022-08-03 15:53:06.539,2022-08-03 15:53:13.541,7,False,2,2,3,3,1.055415,True
8,23,Male,Right,False,1,2,Random,-0.000412602,0.3866185,2022-08-03 15:53:15.985,2022-08-03 15:53:23.000,7,False,3,1,1,4,1.051716,False
8,23,Male,Right,False,1,3,Congruent,-0.0009007077,0.460283,2022-08-03 15:53:25.539,2022-08-03 15:53:28.867,3.331279,True,2,2,3,3,1.473458,True
8,23,Male,Right,False,1,4,Congruent,0.003809809,0.3075909,2022-08-03 15:53:31.668,2022-08-03 15:53:38.682,7,False,2,2,4,4,1.409949,True
