ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
45,18,Female,Right,True,0,1,Incongruent,-0.002797659,0.4591568,2022-08-30 16:49:24.384,2022-08-30 16:49:34.686,10.30182,True,2,2,4,4,12.33102,True
45,18,Female,Right,True,0,2,Congruent,0.003053245,0.5329458,2022-08-30 16:49:48.565,2022-08-30 16:50:02.574,14,False,3,3,1,1,8.559296,True
45,18,Female,Right,True,0,3,Congruent,-0.001951259,0.3729868,2022-08-30 16:50:12.548,2022-08-30 16:50:26.553,14,False,3,1,4,3,3.358339,False
45,18,Female,Right,True,0,4,Incongruent,-0.004392017,0.4259844,2022-08-30 16:50:31.347,2022-08-30 16:50:38.610,7.26285,True,2,2,3,3,1.071521,True
45,18,Female,Right,True,0,5,Congruent,0.003108382,0.3266888,2022-08-30 16:50:41.036,2022-08-30 16:50:52.405,11.37273,True,3,3,1,1,1.365269,True
45,18,Female,Right,True,0,6,Incongruent,-0.004359909,0.3140282,2022-08-30 16:50:55.115,2022-08-30 16:51:07.931,12.81091,True,2,4,4,3,1.254121,False
45,18,Female,Right,True,0,7,Novel,0.004297337,0.5594018,2022-08-30 16:51:10.766,2022-08-30 16:51:24.708,13.94088,True,4,2,1,3,2.232865,False
45,18,Female,Right,True,0,8,Novel,-0.0007854505,0.5544087,2022-08-30 16:51:28.515,2022-08-30 16:51:38.346,9.830947,True,4,4,3,3,2.953469,True
45,18,Female,Right,True,0,9,Random,-0.003197644,0.5391525,2022-08-30 16:51:42.854,2022-08-30 16:51:48.835,5.963068,True,1,1,2,2,1.204364,True
45,18,Female,Right,True,0,10,Novel,-0.004629319,0.3416766,2022-08-30 16:51:51.389,2022-08-30 16:52:02.731,11.33717,True,4,4,2,2,4.420199,True
