ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
1,25,Female,Left,True,0,1,Novel,-0.004396459,0.5086761,2022-07-28 17:21:43.667,2022-07-28 17:21:57.546,13.87037,True,3,2,4,3,6.049696,False
1,25,Female,Left,True,0,2,Novel,-0.002732392,0.4008883,2022-07-28 17:22:05.011,2022-07-28 17:22:11.830,6.815386,True,3,3,1,1,2.191938,True
1,25,Female,Left,True,0,3,Congruent,-0.002223109,0.4377703,2022-07-28 17:22:15.479,2022-07-28 17:22:21.403,5.920831,True,1,1,4,4,2.100336,True
1,25,Female,Left,True,0,4,Incongruent,0.0002682297,0.3949063,2022-07-28 17:22:24.904,2022-07-28 17:22:28.574,3.66535,True,2,2,1,1,2.280007,True
1,25,Female,Left,True,0,5,Congruent,0.004379196,0.4933164,2022-07-28 17:22:32.355,2022-07-28 17:22:35.421,3.057988,True,1,1,3,3,0.9412441,True
1,25,Female,Left,True,0,6,Incongruent,0.001820115,0.3668333,2022-07-28 17:22:37.763,2022-07-28 17:22:40.046,2.280701,True,2,2,4,4,2.727025,True
1,25,Female,Left,True,0,7,Random,-0.0006875186,0.3277209,2022-07-28 17:22:44.119,2022-07-28 17:22:48.524,4.401116,True,4,4,1,1,1.475542,True
1,25,Female,Left,True,0,8,Novel,-0.00361452,0.3459143,2022-07-28 17:22:51.377,2022-07-28 17:22:54.356,2.973472,True,3,3,2,2,1.653014,True
1,25,Female,Left,True,0,9,Random,-0.00459107,0.4161377,2022-07-28 17:22:57.431,2022-07-28 17:23:03.623,6.189345,True,4,4,1,1,1.546139,True
1,25,Female,Left,True,0,10,Novel,-0.002919171,0.4123612,2022-07-28 17:23:06.590,2022-07-28 17:23:09.522,2.925753,True,3,3,2,2,1.227534,True
1,25,Female,Left,True,0,11,Congruent,-0.00400645,0.4406413,2022-07-28 17:23:12.210,2022-07-28 17:23:14.450,2.234298,True,1,1,2,2,0.9371447,True
1,25,Female,Left,True,0,12,Incongruent,-0.0003754324,0.5876513,2022-07-28 17:23:16.978,2022-07-28 17:23:19.083,2.100768,True,2,2,3,3,1.51933,True
1,25,Female,Left,True,0,13,Incongruent,0.00105308,0.4814613,2022-07-28 17:23:22.118,2022-07-28 17:23:24.783,2.655007,True,2,2,3,3,1.427397,True
1,25,Female,Left,True,0,14,Congruent,-0.003871488,0.5915332,2022-07-28 17:23:27.826,2022-07-28 17:23:31.605,3.77927,True,1,1,3,3,1.25038,True
1,25,Female,Left,True,0,15,Incongruent,-0.0013148,0.4354356,2022-07-28 17:23:34.304,2022-07-28 17:23:38.865,4.558791,True,2,2,1,1,1.655865,True
1,25,Female,Left,True,0,16,Random,-0.0004547136,0.3938506,2022-07-28 17:23:41.931,2022-07-28 17:23:45.019,3.083749,True,4,4,1,1,1.18668,True
1,25,Female,Left,True,0,17,Random,-0.003415837,0.489282,2022-07-28 17:23:47.706,2022-07-28 17:23:50.215,2.501586,True,4,4,2,2,1.051024,True
1,25,Female,Left,True,0,18,Random,-0.00219585,0.507165,2022-07-28 17:23:52.780,2022-07-28 17:23:55.264,2.483043,True,4,4,3,3,1.29646,True
1,25,Female,Left,True,0,19,Novel,-0.0001589148,0.4662641,2022-07-28 17:23:58.040,2022-07-28 17:24:00.951,2.904822,True,3,3,2,2,1.362689,True
1,25,Female,Left,True,0,20,Congruent,-0.003949033,0.3075026,2022-07-28 17:24:03.625,2022-07-28 17:24:06.087,2.458582,True,1,1,4,4,1.407988,True
1,25,Female,Left,False,1,1,Random,-0.004569352,0.5147368,2022-07-28 17:31:12.310,2022-07-28 17:31:16.515,4.200055,True,4,4,3,3,1.47649,True
1,25,Female,Left,False,1,2,Novel,-0.003573575,0.3940602,2022-07-28 17:31:19.425,2022-07-28 17:31:23.857,4.421978,True,3,3,4,4,2.545725,True
1,25,Female,Left,False,1,3,Incongruent,-0.001855326,0.3989965,2022-07-28 17:31:27.825,2022-07-28 17:31:31.180,3.351158,True,2,2,1,1,1.814102,True
1,25,Female,Left,False,1,4,Congruent,-0.003124143,0.5769162,2022-07-28 17:31:34.572,2022-07-28 17:31:36.679,2.100845,True,1,1,4,4,1.563285,True
1,25,Female,Left,False,1,5,Random,0.001304523,0.3595626,2022-07-28 17:31:39.622,2022-07-28 17:31:42.620,2.994917,True,4,4,1,1,1.362962,True
1,25,Female,Left,False,1,6,Random,0.003661994,0.5692327,2022-07-28 17:31:45.573,2022-07-28 17:31:48.259,2.682318,True,4,4,1,1,1.119336,True
1,25,Female,Left,False,1,7,Incongruent,-0.003025246,0.452718,2022-07-28 17:31:50.835,2022-07-28 17:31:53.344,2.50191,True,2,2,3,3,1.272503,True
1,25,Female,Left,False,1,8,Random,-0.004851545,0.4001479,2022-07-28 17:31:56.028,2022-07-28 17:32:00.706,4.669656,True,4,3,1,2,2.457192,False
1,25,Female,Left,False,1,9,Congruent,-0.004836501,0.5484194,2022-07-28 17:32:04.731,2022-07-28 17:32:07.286,2.548237,True,1,1,3,3,0.8011084,True
1,25,Female,Left,False,1,10,Novel,0.001688535,0.3458903,2022-07-28 17:32:09.454,2022-07-28 17:32:11.987,2.524497,True,3,3,2,2,1.785234,True
1,25,Female,Left,False,1,11,Congruent,-0.003117352,0.3910466,2022-07-28 17:32:15.185,2022-07-28 17:32:17.403,2.210221,True,1,1,4,4,0.9829721,True
1,25,Female,Left,False,1,12,Random,-0.002227535,0.311166,2022-07-28 17:32:19.709,2022-07-28 17:32:23.286,3.574371,True,4,4,3,3,1.499206,True
1,25,Female,Left,False,1,13,Novel,-0.0009728889,0.5622004,2022-07-28 17:32:26.356,2022-07-28 17:32:29.063,2.706966,True,3,3,1,1,1.286822,True
1,25,Female,Left,False,1,14,Incongruent,0.000508483,0.5042903,2022-07-28 17:32:31.874,2022-07-28 17:32:33.955,2.079429,True,2,2,4,4,1.564572,True
1,25,Female,Left,False,1,15,Novel,0.004550592,0.4063211,2022-07-28 17:32:36.932,2022-07-28 17:32:39.394,2.459193,True,3,3,4,4,1.165457,True
1,25,Female,Left,False,1,16,Novel,0.0004838877,0.5565165,2022-07-28 17:32:42.150,2022-07-28 17:32:44.433,2.278875,True,3,3,2,2,1.053818,True
1,25,Female,Left,False,1,17,Random,-0.002728024,0.330947,2022-07-28 17:32:46.853,2022-07-28 17:32:49.361,2.502833,True,4,4,3,3,0.9596593,True
1,25,Female,Left,False,1,18,Congruent,-0.003195524,0.4094028,2022-07-28 17:32:51.733,2022-07-28 17:32:54.264,2.524246,True,1,1,2,2,0.957559,True
1,25,Female,Left,False,1,19,Novel,-0.004626886,0.5146213,2022-07-28 17:32:56.749,2022-07-28 17:32:58.721,1.967187,True,3,3,1,1,0.8375566,True
1,25,Female,Left,False,1,20,Congruent,-0.001634772,0.3435865,2022-07-28 17:33:00.925,2022-07-28 17:33:02.880,1.943191,True,1,1,4,4,1.113199,True
1,25,Female,Left,False,1,21,Random,-0.001258604,0.3934518,2022-07-28 17:33:05.415,2022-07-28 17:33:08.347,2.925379,True,4,4,1,1,1.117574,True
1,25,Female,Left,False,1,22,Incongruent,-0.0001048688,0.3930391,2022-07-28 17:33:10.877,2022-07-28 17:33:15.931,5.05007,True,2,2,4,4,1.430333,True
1,25,Female,Left,False,1,23,Random,-0.003205744,0.4725881,2022-07-28 17:33:18.845,2022-07-28 17:33:23.650,4.804948,True,4,4,1,1,1.0522,True
1,25,Female,Left,False,1,24,Novel,0.00184127,0.5828253,2022-07-28 17:33:26.291,2022-07-28 17:33:29.068,2.771791,True,3,3,1,1,1.237762,True
1,25,Female,Left,False,1,25,Random,-0.003907526,0.4079356,2022-07-28 17:33:31.733,2022-07-28 17:33:34.373,2.635803,True,4,4,2,2,1.318237,True
1,25,Female,Left,False,1,26,Incongruent,0.0006894143,0.4807841,2022-07-28 17:33:37.183,2022-07-28 17:33:40.896,3.711068,True,2,2,4,4,1.857564,True
1,25,Female,Left,False,1,27,Incongruent,-0.00459645,0.4554279,2022-07-28 17:33:44.230,2022-07-28 17:33:46.404,2.164445,True,2,2,3,3,1.653693,True
1,25,Female,Left,False,1,28,Random,0.001660133,0.49652,2022-07-28 17:33:49.571,2022-07-28 17:33:52.235,2.659736,True,4,4,1,1,1.626439,True
1,25,Female,Left,False,1,29,Random,0.0006196564,0.4464974,2022-07-28 17:33:55.322,2022-07-28 17:33:57.697,2.369309,True,4,4,2,2,0.8719937,True
1,25,Female,Left,False,1,30,Congruent,-0.0001462144,0.4551036,2022-07-28 17:34:00.058,2022-07-28 17:34:02.743,2.679303,True,1,1,3,3,0.7609575,True
1,25,Female,Left,False,1,31,Congruent,-0.003328325,0.3103294,2022-07-28 17:34:04.828,2022-07-28 17:34:07.359,2.523915,True,1,1,2,2,0.8710941,True
1,25,Female,Left,False,1,32,Congruent,-2.888031E-06,0.4360631,2022-07-28 17:34:09.687,2022-07-28 17:34:11.656,1.965106,True,1,1,2,2,0.9395739,True
1,25,Female,Left,False,1,33,Incongruent,-0.001804976,0.593606,2022-07-28 17:34:14.210,2022-07-28 17:34:17.052,2.840185,True,2,2,1,1,1.712869,True
1,25,Female,Left,False,1,34,Congruent,0.0022461,0.5921612,2022-07-28 17:34:20.407,2022-07-28 17:34:24.493,4.090282,True,1,1,3,3,0.7602928,True
1,25,Female,Left,False,1,35,Novel,0.001337507,0.3064142,2022-07-28 17:34:26.575,2022-07-28 17:34:30.156,3.577402,True,3,3,1,1,1.141995,True
1,25,Female,Left,False,1,36,Congruent,0.001724309,0.4210425,2022-07-28 17:34:32.731,2022-07-28 17:34:34.812,2.081125,True,1,1,4,4,1.901835,True
1,25,Female,Left,False,1,37,Congruent,0.001390216,0.5190604,2022-07-28 17:34:38.270,2022-07-28 17:34:40.532,2.254797,True,1,1,4,4,1.540598,True
1,25,Female,Left,False,1,38,Random,0.0006427984,0.3984731,2022-07-28 17:34:43.487,2022-07-28 17:34:48.563,5.073199,True,4,4,2,2,0.9623538,True
1,25,Female,Left,False,1,39,Congruent,0.002752293,0.4401201,2022-07-28 17:34:50.971,2022-07-28 17:34:53.725,2.747837,True,1,1,4,4,1.250586,True
1,25,Female,Left,False,1,40,Incongruent,-0.001335021,0.4139972,2022-07-28 17:34:56.412,2022-07-28 17:34:59.162,2.750579,True,2,2,3,3,1.680833,True
1,25,Female,Left,False,1,41,Novel,-0.001045616,0.5980943,2022-07-28 17:35:02.464,2022-07-28 17:35:04.926,2.460102,True,3,3,1,1,0.873081,True
1,25,Female,Left,False,1,42,Incongruent,-0.0009492203,0.5086073,2022-07-28 17:35:07.323,2022-07-28 17:35:09.542,2.211389,True,2,2,1,1,1.339826,True
1,25,Female,Left,False,1,43,Incongruent,-0.002146977,0.5038215,2022-07-28 17:35:12.394,2022-07-28 17:35:15.505,3.103281,True,2,2,3,3,1.410245,True
1,25,Female,Left,False,1,44,Novel,-0.001329563,0.5163857,2022-07-28 17:35:18.462,2022-07-28 17:35:20.676,2.214649,True,3,3,4,4,1.321049,True
1,25,Female,Left,False,1,45,Incongruent,0.003178519,0.4016979,2022-07-28 17:35:23.407,2022-07-28 17:35:25.491,2.076391,True,2,2,3,3,1.18476,True
1,25,Female,Left,False,1,46,Novel,0.004886606,0.5403242,2022-07-28 17:35:28.234,2022-07-28 17:35:31.321,3.086194,True,3,3,2,2,1.320091,True
1,25,Female,Left,False,1,47,Congruent,0.001341082,0.3356224,2022-07-28 17:35:34.019,2022-07-28 17:35:36.482,2.459182,True,1,1,3,3,0.7593322,True
1,25,Female,Left,False,1,48,Incongruent,0.00239741,0.4534579,2022-07-28 17:35:38.712,2022-07-28 17:35:42.077,3.352307,True,2,2,1,1,1.007255,True
1,25,Female,Left,False,1,49,Incongruent,0.001781962,0.534834,2022-07-28 17:35:44.644,2022-07-28 17:35:47.483,2.841591,True,2,2,3,3,1.432185,True
1,25,Female,Left,False,1,50,Novel,-0.002949676,0.4324733,2022-07-28 17:35:50.349,2022-07-28 17:35:52.765,2.412984,True,3,3,4,4,1.317659,True
