ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
35,21,Female,Left,True,0,1,Novel,0.002964691,0.3331197,2022-08-23 16:54:23.011,2022-08-23 16:54:37.020,14,False,4,4,2,2,35.23963,True
35,21,Female,Left,True,0,2,Random,0.0004305164,0.3010718,2022-08-23 16:55:13.589,2022-08-23 16:55:27.595,14,False,2,3,3,1,6.103944,False
35,21,Female,Left,True,0,3,Congruent,0.00221313,0.5140069,2022-08-23 16:55:35.235,2022-08-23 16:55:35.257,0.0216603,True,3,4,2,1,11.26525,False
35,21,Female,Left,True,0,4,Incongruent,-0.002654003,0.4952496,2022-08-23 16:55:48.025,2022-08-23 16:56:02.032,14,False,1,1,4,4,3.447265,True
35,21,Female,Left,True,0,5,Random,0.003001149,0.3772094,2022-08-23 16:56:06.868,2022-08-23 16:56:18.891,12.01873,True,2,2,4,4,2.840968,True
35,21,Female,Left,True,0,6,Congruent,-0.001317343,0.5952914,2022-08-23 16:56:23.343,2022-08-23 16:56:27.817,4.46756,True,3,3,1,1,1.699839,True
35,21,Female,Left,True,0,7,Incongruent,-0.0006531817,0.4887336,2022-08-23 16:56:31.018,2022-08-23 16:56:35.489,4.467583,True,1,1,4,4,2.326845,True
35,21,Female,Left,True,0,8,Novel,0.002335027,0.3015324,2022-08-23 16:56:39.139,2022-08-23 16:56:42.202,3.060998,True,4,4,3,3,1.544929,True
35,21,Female,Left,True,0,9,Congruent,-0.001025464,0.5684687,2022-08-23 16:56:45.326,2022-08-23 16:56:55.114,9.785178,True,3,3,1,1,1.096047,True
35,21,Female,Left,True,0,10,Novel,-0.00262639,0.4888734,2022-08-23 16:56:57.713,2022-08-23 16:57:02.186,4.468353,True,4,4,3,3,1.887344,True
35,21,Female,Left,True,0,11,Random,-0.0007059532,0.3294021,2022-08-23 16:57:05.421,2022-08-23 16:57:09.736,4.312003,True,2,2,4,4,3.418747,True
35,21,Female,Left,True,0,12,Incongruent,0.002772453,0.3201247,2022-08-23 16:57:14.480,2022-08-23 16:57:21.007,6.522861,True,1,1,4,4,1.654043,True
35,21,Female,Left,True,0,13,Congruent,-0.001087673,0.5215975,2022-08-23 16:57:24.185,2022-08-23 16:57:29.595,5.405718,True,3,3,4,4,1.489273,True
35,21,Female,Left,True,0,14,Incongruent,0.003535289,0.4494582,2022-08-23 16:57:32.552,2022-08-23 16:57:37.760,5.204932,True,1,1,2,2,1.098955,True
35,21,Female,Left,True,0,15,Novel,0.004197947,0.3774553,2022-08-23 16:57:40.259,2022-08-23 16:57:44.776,4.513771,True,4,4,1,1,1.764938,True
35,21,Female,Left,True,0,16,Novel,-0.0009168498,0.3728254,2022-08-23 16:57:47.933,2022-08-23 16:57:50.953,3.015927,True,4,4,3,3,1.099338,True
35,21,Female,Left,True,0,17,Incongruent,-8.401554E-05,0.4088498,2022-08-23 16:57:53.462,2022-08-23 16:57:57.755,4.289793,True,1,1,3,3,1.533993,True
35,21,Female,Left,True,0,18,Random,-0.001455124,0.5700991,2022-08-23 16:58:00.878,2022-08-23 16:58:08.010,7.126469,True,2,2,1,1,1.476096,True
35,21,Female,Left,True,0,19,Congruent,0.0007752506,0.599682,2022-08-23 16:58:11.098,2022-08-23 16:58:18.431,7.327138,True,3,3,4,4,2.030346,True
35,21,Female,Left,True,0,20,Random,0.003356236,0.5692953,2022-08-23 16:58:22.045,2022-08-23 16:58:27.388,5.339286,True,2,2,3,3,1.520921,True
35,21,Female,Left,False,1,1,Random,0.003424897,0.4126686,2022-08-23 17:07:15.080,2022-08-23 17:07:18.234,3.149939,True,2,2,1,1,2.41261,True
35,21,Female,Left,False,1,2,Incongruent,0.001701618,0.4535253,2022-08-23 17:07:22.116,2022-08-23 17:07:26.321,4.200391,True,1,1,2,2,1.924014,True
35,21,Female,Left,False,1,3,Random,-0.004535144,0.5809466,2022-08-23 17:07:29.846,2022-08-23 17:07:33.559,3.708152,True,2,2,4,4,4.192969,True
35,21,Female,Left,False,1,4,Incongruent,-0.001446853,0.5871252,2022-08-23 17:07:39.352,2022-08-23 17:07:42.147,2.791958,True,1,1,2,2,1.368023,True
