ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
27,20,Female,Right,True,0,1,Incongruent,-0.0009898869,0.5876293,2022-08-31 16:58:10.063,2022-08-31 16:58:23.873,13.8066,True,3,3,1,1,3.22164,True
27,20,Female,Right,True,0,2,Incongruent,0.001620635,0.4997011,2022-08-31 16:58:28.627,2022-08-31 16:58:38.370,9.739737,True,3,3,2,2,1.499633,True
27,20,Female,Right,True,0,3,Random,-0.001532158,0.5192179,2022-08-31 16:58:41.410,2022-08-31 16:58:49.855,8.44433,True,4,4,2,2,2.970486,True
27,20,Female,Right,True,0,4,Incongruent,0.001899092,0.4189667,2022-08-31 16:58:54.251,2022-08-31 16:58:57.427,3.171366,True,3,3,2,2,2.165193,True
27,20,Female,Right,True,0,5,Novel,-0.0007633287,0.4782071,2022-08-31 16:59:01.076,2022-08-31 16:59:04.833,3.752909,True,2,2,3,3,3.885395,True
27,20,Female,Right,True,0,6,Random,-0.00465196,0.566762,2022-08-31 16:59:10.292,2022-08-31 16:59:13.667,3.374268,True,4,2,3,4,1.791767,False
27,20,Female,Right,True,0,7,Congruent,-0.001594574,0.4888072,2022-08-31 16:59:16.981,2022-08-31 16:59:20.001,3.01581,True,1,1,3,3,1.566702,True
27,20,Female,Right,True,0,8,Novel,0.003477251,0.3965767,2022-08-31 16:59:23.002,2022-08-31 16:59:25.396,2.38984,True,2,2,3,3,1.406191,True
27,20,Female,Right,True,0,9,Incongruent,0.002253762,0.3308191,2022-08-31 16:59:28.140,2022-08-31 16:59:30.580,2.434145,True,3,3,2,2,1.699452,True
27,20,Female,Right,True,0,10,Congruent,0.004850826,0.5601344,2022-08-31 16:59:33.849,2022-08-31 16:59:37.271,3.418306,True,1,1,2,2,1.398068,True
27,20,Female,Right,True,0,11,Novel,-0.001112979,0.5218125,2022-08-31 16:59:40.203,2022-08-31 16:59:42.130,1.922495,True,2,2,3,3,2.789533,True
27,20,Female,Right,True,0,12,Novel,-0.0005761855,0.513958,2022-08-31 16:59:46.448,2022-08-31 16:59:48.352,1.90125,True,2,2,3,3,0.9501472,True
27,20,Female,Right,True,0,13,Random,0.00201818,0.4663019,2022-08-31 16:59:50.782,2022-08-31 16:59:55.656,4.869897,True,4,4,2,2,2.320459,True
