"ID" "condition" "time" "time_n" "time_nmd" "dist" "hits"
"57" 22 "Congruent" 2.010954 1.24582716202868 0.349051134711874 0.010193499 11.3333333333333
"58" 22 "Incongruent" 1.383174 -0.728274479285737 -0.868130152414445 0.020177975 11.1666666666667
"59" 22 "Novel" 1.900278 0.464986719914977 0.134465203121202 0.052544155 2
"60" 22 "Random" 1.865244 0.769865640357592 0.066538972255001 0.0673345816666667 2.83333333333333
"61" 23 "Congruent" 2.120152 0.475150985900653 -0.000932699068302739 0.0119285216666667 15.1666666666667
"62" 23 "Incongruent" 2.187912 0.459069172662829 0.170572562446472 0.01658264 13
"63" 23 "Novel" 2.055453 0.0873995456867118 -0.164690357196172 0.0554019516666667 1.66666666666667
"64" 23 "Random" 2.078896 0.167182162555911 -0.105354497608055 0.0681689516666667 2.83333333333333
"65" 24 "Congruent" 1.653231 0.624216966096213 0.00720544165497972 0.0143745466666667 12.8333333333333
"66" 24 "Incongruent" 1.766284 0.689195210582926 0.254315041357837 0.018430855 11.1666666666667
"67" 24 "Novel" 1.449253 -0.0875480931229032 -0.438646697856483 0.0225077416666667 10.3333333333333
"68" 24 "Random" 1.696163 0.782009768737365 0.101045581540194 0.0608961233333333 2.66666666666667
"69" 25 "Congruent" 2.703453 -0.0200572619086085 -0.247403633469185 0.0120360866666667 12.8333333333333
"70" 25 "Incongruent" 2.790173 0.0635205190579262 -0.109534100613214 0.025798745 8.66666666666667
"71" 25 "Novel" 2.9379515 0.553801617287856 0.125407697831853 0.0505604166666667 4.83333333333333
"72" 25 "Random" 3.026203 0.617095344082214 0.265712046065696 0.058695 3.66666666666667
"73" 26 "Congruent" 1.831837 0.268748083961254 0.135113555970161 0.0178246183333333 13.8333333333333
"74" 26 "Incongruent" 1.562409 -0.643089086497498 -0.673185734789181 0.0233563833333333 10.1666666666667
"75" 26 "Novel" 1.9897835 1.01053753759334 0.608962019856322 0.064670845 1.83333333333333
"76" 26 "Random" 1.909656 0.544858622989016 0.368574972406468 0.0623637366666667 2.33333333333333
"77" 27 "Congruent" 2.099986 -0.0116129972181758 -0.208219647062277 0.0115899783333333 15.5
"78" 27 "Incongruent" 2.368037 0.615399730243035 0.417071464462376 0.0235866866666667 12.5
"79" 27 "Novel" 1.784798 -0.921692090746855 -0.943468740925877 0.0342111433333333 4.33333333333333
"80" 27 "Random" 2.3892775 0.532120818279103 0.466619855829463 0.0685697216666667 2.16666666666667
"81" 28 "Congruent" 2.825166 -0.0317787635839097 -0.469667522498061 0.011273115 10.5
"82" 28 "Incongruent" 4.26648 0.96686450372839 0.592068354928147 0.023253765 9.66666666666667
"83" 28 "Novel" 2.79174 -0.31310728068733 -0.494290597996424 0.0439380666666667 1.83333333333333
"84" 28 "Random" 4.1195535 0.852282700438225 0.483835772441152 0.0615785383333333 2.5
"85" 29 "Congruent" 1.585708 0.13474979304754 -0.175806950344523 0.0141691766666667 11.5
"86" 29 "Incongruent" 1.8056425 0.580861176665276 0.314744659565812 0.01982105 10.3333333333333
"87" 29 "Novel" 1.8228265 0.39341747114056 0.35307261113639 0.042466585 5.33333333333333
"88" 29 "Random" 1.350779 -0.39318718847196 -0.699802954448587 0.06028243 4
"89" 3 "Congruent" 2.419354 0.0443975099612455 -0.175114903702985 0.010910001 13.6666666666667
"90" 3 "Incongruent" 3.0381035 1.0282089768296 0.676858386557673 0.0245710883333333 9.66666666666667
"91" 3 "Novel" 2.066037 -0.375057825230843 -0.661606847526817 0.0501273633333333 1.5
"92" 3 "Random" 2.696258 0.738080829025762 0.206161868183436 0.0679118483333333 3.16666666666667
"93" 30 "Congruent" 2.021797 -0.0171540289809668 -0.0319391058804942 0.0181968083333333 8.16666666666667
"94" 30 "Incongruent" 1.944117 0.0212791121407219 -0.11316450266546 0.0187321883333333 9.16666666666667
"95" 30 "Novel" 2.202184 0.322490545254462 0.156680946254541 0.0544703783333333 0.5
"96" 30 "Random" 2.05758 0.052616149351848 0.00547706782131355 0.060272625 1.33333333333333
"97" 31 "Congruent" 3.146908 -0.345170666000462 -0.376109227130395 0.0156459883333333 12.5
"98" 31 "Incongruent" 3.9324635 0.676995303586608 0.470914759719457 0.0265858716666667 10.5
"99" 31 "Novel" 3.50897 0.288033436426181 0.0142835569909448 0.0314056116666667 7
"100" 31 "Random" 3.33919 0.28020320014074 -0.168781461950897 0.0615499816666667 1.83333333333333
"101" 32 "Congruent" 2.5882425 0.897968414353691 -0.13892245072624 0.0233260116666667 8.5
"102" 32 "Incongruent" 2.483863 0.231020573401197 -0.263763981864869 0.0472812016666667 6
"103" 32 "Novel" 3.0626565 0.886377008209892 0.428493278929502 0.0614037633333333 1.83333333333333
"104" 32 "Random" 2.760386 0.661661383138467 0.0669671934621548 0.0676418583333333 1.83333333333333
"105" 33 "Congruent" 2.4123555 0.658547613280665 0.415377895544221 0.0104919378333333 12.5
"106" 33 "Incongruent" 2.074891 -0.175966460997641 -0.368839294991389 0.0123023 12.8333333333333
"107" 33 "Novel" 2.147378 0.0661919143072894 -0.200390312978897 0.0478830833333333 4.5
"108" 33 "Random" 2.298761 0.333594818485586 0.151401211625476 0.0585097333333333 3.33333333333333
"109" 34 "Congruent" 2.254333 0.298190043659257 0.13491294216786 0.0165375516666667 9.16666666666667
"110" 34 "Incongruent" 2.2906185 1.0145236528254 0.189675435461875 0.0374001566666667 9.83333333333333
"111" 34 "Novel" 1.766209 -0.288108433552272 -0.601769404131565 0.06147596 0.833333333333333
"112" 34 "Random" 2.392359 0.528222974477681 0.343223366425475 0.066323555 1.83333333333333
"113" 35 "Congruent" 2.9151555 0.374293828635338 0.208186349573378 0.0185311633333333 11.1666666666667
"114" 35 "Incongruent" 2.345206 0.0457865326481355 -0.297343561515458 0.0657476933333333 5.66666666666667
"115" 35 "Novel" 3.060265 0.389262296173603 0.336894581852106 0.0720520216666667 1.16666666666667
"116" 35 "Random" 2.547011 0.00523320989375443 -0.118347942241676 0.0757822883333333 1.66666666666667
"117" 36 "Congruent" 1.340011 0.500967338732475 -0.107348388189329 0.00966877433333333 15
"118" 36 "Incongruent" 2.008472 0.486837735391478 0.599980981767421 0.0230417883333333 12
"119" 36 "Novel" 1.609462 0.421478275691433 0.177770124430279 0.058811485 0.166666666666667
"120" 36 "Random" 1.340325 0.0728760680303946 -0.107016130328113 0.06892656 3
"121" 37 "Congruent" 1.430897 -0.224897707150248 -0.409808048609565 0.0099102255 16.1666666666667
"122" 37 "Incongruent" 1.788369 1.22537460852755 0.415831648584619 0.0154396966666667 14.8333333333333
"123" 37 "Novel" 1.618499 0.507715678099957 0.0234892683076296 0.0512776016666667 2.16666666666667
"124" 37 "Random" 1.811401 0.744232331580406 0.46902779683057 0.0514349416666667 2
"125" 38 "Congruent" 1.539084 -0.0827135598922259 -0.544812614365204 0.0159217866666667 13.1666666666667
"126" 38 "Incongruent" 1.920723 0.406148811873441 0.225044080387329 0.039190635 8.33333333333333
"127" 38 "Novel" 1.832452 0.323933587354374 0.0469804645029441 0.0243867083333333 7.66666666666667
"128" 38 "Random" 2.034665 0.780462789077009 0.454892213082083 0.0640487616666667 2
"129" 39 "Congruent" 3.355479 -0.00476474713917482 -0.25428434456823 0.0121146866666667 12.5
"130" 39 "Incongruent" 2.904106 -0.550940256154342 -0.614797982621933 0.0207358516666667 11.5
"131" 39 "Novel" 3.887917 0.449652580711719 0.170976272300829 0.0357169616666667 6.33333333333333
"132" 39 "Random" 4.825307 1.19176952578287 0.919673866474961 0.0634543266666667 2
"133" 4 "Congruent" 2.279459 0.28678385643497 0.0326341728552666 0.0117547283333333 14.6666666666667
"134" 4 "Incongruent" 2.501601 0.695043510240833 0.384308783625354 0.0185558883333333 11.5
"135" 4 "Novel" 1.8543045 -0.415770040651104 -0.640430998542539 0.0330710833333333 4.83333333333333
"136" 4 "Random" 2.433247 0.540916369389884 0.276097070646365 0.0690047066666667 2.66666666666667
"137" 40 "Congruent" 1.87614 0.43768293692198 0.293627044898096 0.01470313 12.5
"138" 40 "Incongruent" 1.6972775 -0.0895250330724654 -0.303711118328028 0.0321120983333333 9
"139" 40 "Novel" 1.703085 -0.260516041320001 -0.284316100462709 0.043532665 4.66666666666667
"140" 40 "Random" 1.94398 0.714095406171249 0.520188906625737 0.0741661416666667 3.16666666666667
"141" 41 "Congruent" 2.2910095 0.701347185213756 0.498957153721444 0.0152056583333333 14.3333333333333
"142" 41 "Incongruent" 2.1563175 0.884451768615009 0.258630533307706 0.02383264 11
"143" 41 "Novel" 1.921191 0.00656276631861528 -0.160898147792216 0.0393823616666667 6.16666666666667
"144" 41 "Random" 1.598668 -0.283251271287773 -0.736365603882407 0.061816385 1.33333333333333
"145" 42 "Congruent" 2.1335965 0.785813742630034 0.28424784131164 0.010884795 13.5
"146" 42 "Incongruent" 2.076418 0.688111369143018 0.18594461756796 0.017016735 11.8333333333333
"147" 42 "Novel" 2.045809 0.338471623419667 0.133320582737205 0.0622684383333333 1.5
"148" 42 "Random" 1.610551 -0.139394738002839 -0.614989788472721 0.07693268 2.5
"149" 43 "Congruent" 1.8546985 -0.599881079495138 -0.79840219733929 0.0149162466666667 13.5
"150" 43 "Incongruent" 2.546428 0.442715587754615 0.468532454817906 0.0203046966666667 12
"151" 43 "Novel" 2.426826 0.451995711868511 0.249475846320936 0.0444078883333333 5.83333333333333
"152" 43 "Random" 2.281256 0.223236502562495 -0.0171423582149745 0.0652682016666667 2.5
"153" 44 "Congruent" 1.540667 -0.379636220021267 -0.588094463758251 0.0108088583333333 14.1666666666667
"154" 44 "Incongruent" 2.057312 0.757276909617028 0.451528552461712 0.0175162166666667 12
"155" 44 "Novel" 1.845785 0.497981527578935 0.0258816619431546 0.0465343183333333 3.16666666666667
"156" 44 "Random" 1.921756 0.284576926740517 0.178754911786368 0.06442529 2.16666666666667
"157" 45 "Congruent" 3.058233 0.0181429658453304 -0.14627578622839 0.009343363 11.1666666666667
"158" 45 "Incongruent" 2.904764 -0.0233277081078564 -0.259795456708838 0.01858907 13.1666666666667
"159" 45 "Novel" 3.551712 0.708322054332793 0.218746292947346 0.0484974833333333 2.66666666666667
"160" 45 "Random" 3.37449 0.188531557053202 0.0876567371289985 0.0669084866666667 1.66666666666667
"161" 46 "Congruent" 1.8538175 0.605269570272465 0.394430658446471 0.00942395683333333 17.1666666666667
"162" 46 "Incongruent" 1.518702 -0.0857554363886366 -0.578900470595684 0.0129244883333333 15.6666666666667
"163" 46 "Novel" 1.740492 0.267814431154239 0.0652807478506706 0.0302711183333333 6.16666666666667
"164" 46 "Random" 1.763126 0.402454012788624 0.131020401118694 0.05907007 5.66666666666667
"165" 47 "Congruent" 3.328167 0.96066519690285 0.34743721312183 0.0183006016666667 12.1666666666667
"166" 47 "Incongruent" 3.39693 0.960372595547927 0.437372540545874 0.0256934766666667 10.1666666666667
"167" 47 "Novel" 2.814768 0.125917094534466 -0.324038830159828 0.0470625533333333 6.83333333333333
"168" 47 "Random" 2.792765 0.269040875840969 -0.352816617768153 0.0710843416666667 4.33333333333333
"169" 48 "Congruent" 2.813752 1.01677475091824 0.526196303677984 0.0166510083333333 11.1666666666667
"170" 48 "Incongruent" 2.167842 0.0744624006470787 -0.340870519395075 0.0211583966666667 8.66666666666667
"171" 48 "Novel" 2.14478 -0.0977541860835283 -0.371828849617104 0.064039595 0.5
"172" 48 "Random" 2.3231045 0.070658941954125 -0.13244680306094 0.0589419516666667 3.33333333333333
"173" 5 "Congruent" 2.433229 0.366011397877642 -0.200314654064079 0.0129526666666667 12.6666666666667
"174" 5 "Incongruent" 2.903649 0.760767697568886 0.35630623141154 0.0485520816666667 8.83333333333333
"175" 5 "Novel" 2.837045 0.956297228385963 0.277497555215336 0.0417461783333333 4.16666666666667
"176" 5 "Random" 1.965663 -0.544574567750918 -0.753558565756382 0.0667303 3.66666666666667
"177" 6 "Congruent" 2.615054 0.154290074576611 -0.000504478787439739 0.012776765 12.3333333333333
"178" 6 "Incongruent" 2.930582 0.830165368930421 0.41294274937733 0.0245547833333333 9.16666666666667
"179" 6 "Novel" 2.415407 0.261094933862857 -0.262108833270757 0.024397615 4.66666666666667
"180" 6 "Random" 2.3681965 -0.0546498456667754 -0.323970380788799 0.0683958883333333 2.33333333333333
"181" 7 "Congruent" 1.955121 -0.0967611353425572 -0.301934330160856 0.01189518 10.1666666666667
"182" 7 "Incongruent" 2.145542 0.259441485467007 -0.0273494715443662 0.0319165366666667 8
"183" 7 "Novel" 2.189871 0.271214252109149 0.0365724288637321 0.0586597383333333 0.5
"184" 7 "Random" 2.55912 0.650993644562246 0.56902517545828 0.06902214 2.16666666666667
"185" 8 "Congruent" 3.818986 -0.21531413796479 -0.390966445783324 0.015031605 12.8333333333333
"186" 8 "Incongruent" 4.760123 -0.049693180188168 0.0445424668796859 0.0304893083333333 9.33333333333333
"187" 8 "Novel" 4.914995 0.165642357850055 0.116209117241903 0.0558289816666667 4
"188" 8 "Random" 4.761209 0.140207031155898 0.0450450108017207 0.06428938 2.33333333333333
"189" 9 "Congruent" 1.482204 0.588762419967208 -0.0933570716512513 0.0114593966666667 13.5
"190" 9 "Incongruent" 1.474682 0.29925506613773 -0.111621529957553 0.024275465 11.5
"191" 9 "Novel" 1.366195 0.0160094919562279 -0.37504299875253 0.0473153216666667 3.16666666666667
"192" 9 "Random" 1.6630955 0.706981170464033 0.345872556069365 0.0507200816666667 2.33333333333333
