ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
21,22,Male,Right,True,0,1,Congruent,0.00050592,0.3656635,2022-08-31 18:06:47.927,2022-08-31 18:06:52.376,4.444297,True,3,4,1,3,10.25554,False
21,22,Male,Right,True,0,2,Novel,0.001709483,0.4823785,2022-08-31 18:07:04.124,2022-08-31 18:07:18.130,14,False,4,4,3,3,3.308808,True
21,22,Male,Right,True,0,3,Congruent,0.003114148,0.5727473,2022-08-31 18:07:23.022,2022-08-31 18:07:37.030,14,False,3,3,4,4,2.733396,True
21,22,Male,Right,True,0,4,Incongruent,0.0008022469,0.3377385,2022-08-31 18:07:41.130,2022-08-31 18:07:47.947,6.815499,True,2,2,1,1,3.178708,True
21,22,Male,Right,True,0,5,Congruent,0.002178861,0.5180882,2022-08-31 18:07:52.668,2022-08-31 18:08:01.249,8.580031,True,3,4,1,2,2.750331,False
21,22,Male,Right,True,0,6,Novel,0.002045579,0.3457175,2022-08-31 18:08:05.367,2022-08-31 18:08:12.368,6.991649,True,4,4,2,2,1.501584,True
21,22,Male,Right,True,0,7,Congruent,-0.002956782,0.4764983,2022-08-31 18:08:15.354,2022-08-31 18:08:24.047,8.691573,True,3,3,1,1,4.359802,True
21,22,Male,Right,True,0,8,Incongruent,0.001370834,0.3223415,2022-08-31 18:08:29.742,2022-08-31 18:08:36.557,6.816161,True,2,2,1,1,2.728743,True
21,22,Male,Right,True,0,9,Novel,-0.0009171278,0.4651127,2022-08-31 18:08:40.766,2022-08-31 18:08:44.834,4.064652,True,4,4,3,3,1.477338,True
21,22,Male,Right,True,0,10,Novel,-0.002728198,0.5520689,2022-08-31 18:08:47.868,2022-08-31 18:08:56.116,8.242612,True,4,2,1,3,1.517211,False
21,22,Male,Right,True,0,11,Incongruent,0.001278822,0.557449,2022-08-31 18:08:59.207,2022-08-31 18:09:04.484,5.272296,True,2,3,3,1,3.196084,False
21,22,Male,Right,True,0,12,Random,0.002755464,0.4727143,2022-08-31 18:09:09.160,2022-08-31 18:09:17.741,8.57838,True,1,1,2,2,1.24325,True
21,22,Male,Right,True,0,13,Novel,0.003787298,0.5182471,2022-08-31 18:09:20.541,2022-08-31 18:09:29.280,8.733881,True,4,2,1,3,2.41455,False
21,22,Male,Right,True,0,14,Incongruent,0.001906271,0.3611795,2022-08-31 18:09:33.074,2022-08-31 18:09:39.287,6.210616,True,2,2,1,1,2.517066,True
21,22,Male,Right,True,0,15,Random,-0.0009373231,0.4918876,2022-08-31 18:09:43.315,2022-08-31 18:09:49.463,6.143944,True,1,1,2,2,1.094963,True
21,22,Male,Right,True,0,16,Incongruent,-0.0007627541,0.373626,2022-08-31 18:09:51.938,2022-08-31 18:09:56.924,4.981757,True,2,2,1,1,2.278291,True
21,22,Male,Right,True,0,17,Random,-0.0036994,0.4965023,2022-08-31 18:10:00.707,2022-08-31 18:10:04.821,4.111369,True,1,1,4,4,1.144346,True
21,22,Male,Right,True,0,18,Random,0.003409537,0.3266176,2022-08-31 18:10:07.299,2022-08-31 18:10:11.189,3.887266,True,1,1,2,2,1.030961,True
21,22,Male,Right,True,0,19,Congruent,0.0003497642,0.5646916,2022-08-31 18:10:13.798,2022-08-31 18:10:17.264,3.464748,True,3,2,2,1,2.707179,False
