ID,age,sex,eye_d,training,block,trial,condition,vertical_pos,preonset,onset_timestamp,detection_timestamp,detection,detected,obj_type,indicated_obj,obj_location,indicated_location,decision_time,accuracy
20,25,Male,Right,True,0,1,Congruent,0.003494911,0.4952613,2022-08-07 14:37:57.260,2022-08-07 14:38:11.267,14,False,2,1,3,4,13.36544,False
20,25,Male,Right,True,0,2,Incongruent,-0.003329364,0.4287939,2022-08-07 14:38:26.078,2022-08-07 14:38:40.086,14,False,4,3,3,2,11.86977,False
20,25,Male,Right,True,0,3,Novel,0.003317789,0.3321738,2022-08-07 14:38:53.309,2022-08-07 14:39:07.319,14,False,3,4,2,1,3.265766,False
20,25,Male,Right,True,0,4,Novel,-0.001587899,0.4864433,2022-08-07 14:39:12.086,2022-08-07 14:39:26.094,14,False,3,3,1,1,2.575866,True
20,25,Male,Right,True,0,5,Novel,-0.0009622211,0.3586851,2022-08-07 14:39:30.048,2022-08-07 14:39:44.055,14,False,3,3,1,1,1.300509,True
20,25,Male,Right,True,0,6,Random,-0.004367653,0.3168179,2022-08-07 14:39:46.679,2022-08-07 14:39:57.185,10.50076,True,1,1,3,3,0.7830135,True
20,25,Male,Right,True,0,7,Congruent,-0.002770823,0.4860438,2022-08-07 14:39:59.468,2022-08-07 14:40:04.952,5.473447,True,2,2,1,1,1.604192,True
20,25,Male,Right,True,0,8,Random,0.001483331,0.3031687,2022-08-07 14:40:07.880,2022-08-07 14:40:11.683,3.80017,True,1,1,3,3,1.139776,True
20,25,Male,Right,True,0,9,Novel,-0.004428344,0.4970632,2022-08-07 14:40:14.325,2022-08-07 14:40:22.595,8.267071,True,3,3,4,4,2.617326,True
20,25,Male,Right,True,0,10,Random,-0.00158411,0.5777883,2022-08-07 14:40:26.813,2022-08-07 14:40:30.258,3.441785,True,1,1,3,3,0.7179357,True
20,25,Male,Right,True,0,11,Congruent,-0.001570627,0.5292668,2022-08-07 14:40:32.516,2022-08-07 14:40:40.467,7.952938,True,2,2,4,4,2.145228,True
20,25,Male,Right,True,0,12,Random,-0.0005980427,0.5315838,2022-08-07 14:40:44.160,2022-08-07 14:40:47.360,3.194106,True,1,1,4,4,1.989519,True
20,25,Male,Right,True,0,13,Congruent,-5.837018E-05,0.4020497,2022-08-07 14:40:50.783,2022-08-07 14:40:54.005,3.218146,True,2,2,3,3,1.119489,True
20,25,Male,Right,True,0,14,Incongruent,-0.001161401,0.3360029,2022-08-07 14:40:56.468,2022-08-07 14:41:04.494,8.021825,True,4,4,3,3,1.43102,True
